id,name,carbon/past,val,carbon/future,energy/past,energy/present,energy/future,intensity/past,intensity/present,intensity/future,location/continent/id,location/continent/value,location/country/id,location/country/value,lat,lon,location/state/id,location/state/value,location/zip,location/city/id,location/city/value,location/metroarea/id,location/metroarea/value,location/county/id,location/county/value,location/congdist/id,location/congdist/value
1305,AMBARLI CC,2415400,3564400,3564400,5567100,8140900,8140900,434,438,438,6255147,Asia,298795,Turkey,40.98271668,28.72315407,745042,Istanbul,,,,,,,,,
15057,GIBBONS CREEK,3429400,3565800,3565800,3186800,3426900,3426900,1080,1040,1040,6255149,North America,6252001,United States,30.6167,-96.0778,4736286,Texas,77830,,,,,4695236,Grimes County,99994817,Bill Flores
8697,CILACAP SUMBER,0,3566700,3566700,0,3114700,3114700,0,1150,1150,6255147,Asia,1643084,Indonesia,-7.6991667,109.4886111,1642669,Central Java,,,,,,,,,
58268,BAOTOU OLEFINS,0,3588100,3588100,0,2818300,2818300,0,1270,1270,6255147,Asia,1814991,China,40.6522222,109.8222222,2035607,Inner Mongolia,,2038432,Baotou,,,,,,
16743,HAMMOND,3909000,3603800,3603800,3854400,3414800,3414800,1010,1060,1060,6255149,North America,6252001,United States,34.2533,-85.3456,4197000,Georgia,30129,,,,,4195536,Floyd County,99991311,Phil Gingrey
7484,CAYIRHAN,1620400,3613900,3613900,1321700,2816600,2816600,1230,1280,1280,6255147,Asia,298795,Turkey,40.098056,31.673191,323784,Ankara,,,,,,,,,
29136,MONTALTO DI CASTRO,8233700,3614300,3614300,12859000,6308800,6308800,640,573,573,6255148,Europe,3175395,Italy,42.35042,11.606952,3174976,Latium,,,,,,,,,
18671,HUANENG XINDIAN,0,3616400,0,0,3209000,0,0,1130,0,6255147,Asia,1814991,China,36.7905556,118.0633333,1796328,Shandong Sheng,25541,1785286,Zibo,,,,,,
9683,CRIST,5612300,3623500,3623500,5458200,3308200,3308200,1030,1100,1100,6255149,North America,6252001,United States,30.5661,-87.2289,4155751,Florida,32514,4168228,Pensacola,,,4154550,Escambia County,99991201,Jeff Miller
51070,ZOUK MIKHAIL,3145300,3625200,3625200,4386700,5568600,5568600,717,651,651,6255147,Asia,272103,Lebanon,33.969167,35.603333,,,,,,,,,,99997298,
1003,G G ALLEN,5985600,3640700,3640700,6268100,3663100,3663100,955,994,994,6255149,North America,6252001,United States,35.1897,-81.0122,4482348,North Carolina,28012,,,99999172,"Charlotte-Gastonia-Salisbury, NC-SC",4467717,Gaston County,99993709,Sue Myrick
51171,YUSHE,5948100,3645600,9400200,5014300,3171300,8408700,1190,1150,1120,6255147,Asia,1814991,China,35.502222,112.832778,1795912,Shanxi Sheng,3180,1805741,Jincheng,,,,,,
50068,WOOD RIVER,2725400,3648300,3648300,2429200,3424000,3424000,1120,1070,1070,6255149,North America,6252001,United States,38.8639,-90.1325,4896861,Illinois,62002,,,,,4243743,Madison County,99991712,Jerry F. Costello
30665,NAVOI,3712100,3658900,5022900,4467600,4601800,6962600,831,795,721,6255147,Asia,1512440,Uzbekistan,40.084444,65.379167,1484841,Navoiy Viloyati,,1513131,Navoiy,,,,,,
31687,NORTHSIDE GENERATING STATION,4315300,3660000,3660000,4670000,4045700,4045700,924,905,905,6255149,North America,6252001,United States,30.4172,-81.5525,4155751,Florida,32226,4160021,Jacksonville,,,4153840,Duval County,99991204,Ander Crenshaw
22602,KOGAN CREEK,0,3662500,3662500,0,5391000,5391000,0,679,679,6255151,Oceania,2077456,Australia,-26.85,150.7833333,2152274,Queensland,4412,,,,,,,,
17557,HERNE,4086800,3664300,3664300,4461200,3497500,3497500,916,1050,1050,6255148,Europe,2921044,Germany,51.55,7.2166667,2861876,North Rhine-Westphalia,44653,2905891,Herne,,,,,,
21657,KAZERUN,663450,3664800,3664800,803670,7185000,7185000,826,510,510,6255147,Asia,130758,Iran,29.619491,51.654147,134766,F��rs,,128321,K��zer��n,,,,,,
47493,VADO LIGURE,6126900,3670000,4962600,6354600,5016000,5446300,964,732,911,6255148,Europe,3175395,Italy,44.276667,8.430833,3174725,Liguria,,,,,,,,,
44474,TANDA,3481400,3675200,11103000,2761700,3152000,9692000,1260,1170,1150,6255147,Asia,1269750,India,28.9833333,78.9333333,1253626,Uttar Pradesh,,,,,,,,,
29297,MONTROSE,3537300,3677200,3677200,3099800,3211600,3211600,1140,1140,1140,6255149,North America,6252001,United States,38.3108,-93.9331,4398678,Missouri,64735,,,,,4390169,Henry County,99992904,Vicky Hartzler
51773,LONGKOU DONGHAI,0,3681500,3681500,0,3288700,3288700,0,1120,1120,6255147,Asia,1814991,China,37.5333333,121.4,1796328,Shandong Sheng,,1787093,Yantai,,,,,,
51285,ZHUZHOU-2,6174800,3687400,15324000,5352300,3249300,13523000,1150,1130,1130,6255147,Asia,1814991,China,28.2,112.9666667,1806691,Hunan,,1815577,Changsha,,,,,,
12737,ESFAHAN,1764000,3690000,3690000,3744700,4859100,4859100,471,759,759,6255147,Asia,130758,Iran,32.657218,51.677608,418862,Ost��n-e E��fah��n,,,,,,,,,
17454,HEMWEG,5545800,3690000,4589000,7883200,4397500,7699400,703,839,596,6255148,Europe,2750405,Netherlands,52.40535,4.84664,2749879,North Holland,1041,2759794,Amsterdam,,,,,,
4022,BENGHAZI NORTH,1978400,3692000,6370800,2606900,6548000,12097000,759,564,527,6255146,Africa,2215636,Libya,32.116667,20.066667,88318,Sha���b��yat Bangh��z��,,88319,Benghazi,,,,,,
3251,BAOTOU-1,0,3698100,773060,0,2904700,1059100,0,1270,730,6255147,Asia,1814991,China,40.6522222,109.8222222,2035607,Inner Mongolia,,2038432,Baotou,,,,,,
20472,JOHN SEVIER,5215400,3713200,0,4969300,3609000,0,1050,1030,0,6255149,North America,6252001,United States,36.3767,-82.9639,4662168,Tennessee,37857,,,99999304,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA",4628325,Hawkins County,99994701,Phil Roe
24293,LAMBTON,7172200,3731600,4674600,7386300,4958900,5612800,971,753,833,6255149,North America,6251999,Canada,42.7961,-82.4697,6093943,Ontario,N0N 1,,,,,,,,
20429,J K SPRUCE,4906300,3737200,0,4866300,3623200,0,1010,1030,0,6255149,North America,6252001,United States,29.4241219,-98.4936282,4736286,Texas,78263,4726206,San Antonio,,,4674023,Bexar County,99994820,Charles A. Gonzalez
20425,JIZAN CENTRAL,75729,3737900,3950600,93035,3857700,2500100,814,969,1580,6255147,Asia,102358,Saudi Arabia,16.8891667,42.5511111,105298,Min��aqat J��z��n,,105299,J��z��n,,,,,,
71272,H.  L.  CULBREATH BAYSIDE,2865200,3745700,3745700,6510600,8454100,8454100,440,443,443,6255149,North America,6252001,United States,27.9072,-82.4231,4155751,Florida,33619,4174757,Tampa,,,4158712,Hillsborough County,99991211,Kathy Castor
16506,WUHAI HAINAN,1528000,3749000,2462700,1211600,3406000,2294300,1260,1100,1070,6255147,Asia,1814991,China,39.664722,106.812222,2035607,Inner Mongolia,,1791249,Wuhai,,,,,,
24690,LAWRENCE ENERGY CENTER,4117500,3762900,3762900,3650500,3318100,3318100,1130,1130,1130,6255149,North America,6252001,United States,39.0072,-95.2692,4273857,Kansas,66049,4274277,Lawrence,,,4270450,Douglas County,99992002,Lynn Jenkins
13305,FENYI,2340000,3769200,2607600,1946800,3634000,2331600,1200,1040,1120,6255147,Asia,1814991,China,28.603328,117.761847,1806222,Jiangxi Sheng,,1788508,Xinyu,,,,,,
18650,HUANENG BEIJING,3373400,3770000,3024300,4814100,3137300,4525000,701,1200,668,6255147,Asia,1814991,China,39.8786111,116.5422222,2038349,Beijing Shi,,,,,,,,,
30113,NABEREZHNYE-CHELNY,3946300,3774700,3774700,5112600,4983400,4983400,772,757,757,6255148,Europe,2017370,Russia,55.725451,52.411221,484048,Respublika Tatarstan,,,,,,,,,
51979,HESHUYUAN,0,3784300,3784300,0,3793300,3793300,0,998,998,6255147,Asia,1814991,China,24.297687,116.107241,1809935,Guangdong Sheng,,1800779,Meizhou,,,,,,
50196,WULASHAN,38932,3785700,8915900,30847,3273800,7400400,1260,1160,1200,6255147,Asia,1814991,China,40.665,108.744722,2035607,Inner Mongolia,,,,,,,,,
36849,RDK (KARLSRUHE),4257700,3790600,10098000,5218100,4545400,10620000,816,834,951,6255148,Europe,2921044,Germany,49.0047222,8.3858333,2953481,Baden-W�_rttemberg,76189,2892794,Karlsruhe,,,,,,
10136,DAMIETTA,5681600,3800900,3800900,12299000,7692700,7692700,462,494,494,6255146,Africa,357994,Egypt,31.4,31.8,358044,Mu�����faz�at Dumy����,,358048,Damietta,,,,,,
2657,AVTO VAZ TETS,4153800,3802100,3802100,5132100,4717800,4717800,809,806,806,6255148,Europe,2017370,Russia,53.5303,49.3461,499068,Samarskaya Oblast�۪,44581,,,,,,,,
18657,HUANENG HAINAN EAST,0,3807200,7255900,0,3273300,5778200,0,1160,1260,6255147,Asia,1814991,China,18.41451,109.623964,1809054,Hainan,,,,,,,,,
66086,HUANENG CHANGCHUN,0,3807200,3807200,0,3273300,3273300,0,1160,1160,6255147,Asia,1814991,China,43.88,125.3227778,2036500,Jilin Sheng,,2038180,Changchun,,,,,,
20532,JORGE LACERDA,4227800,3827600,3827600,3988500,3195700,3195700,1060,1200,1200,6255150,South America,3469034,Brazil,-28.44472222,-48.95777778,3450387,Estado de Santa Catarina,88745,,,,,,,,
30083,MYSTIC GENERATING STATION,4352000,3839900,3839900,9014300,8550200,8550200,483,449,449,6255149,North America,6252001,United States,42.3917,-71.0667,6254926,Massachusetts,2129,,,,,4952349,Suffolk County,99992507,Ed Markey
51142,BOKARO,5637300,3853200,7014600,4474200,3140000,5639000,1260,1230,1240,6255147,Asia,1269750,India,23.7833333,85.9666667,1444365,State of Jharkhand,829 1,1275362,Bok��ro,,,,,,
960,ALI-BAYRAMLY,1945400,3853900,3853900,2372300,4986400,4986400,820,773,773,6255147,Asia,587116,Azerbaijan,39.937877,48.928554,409417,Ali Bajramly,,,,,,,,,
25741,LONGKOU,7269600,3860500,3195200,5760900,3364100,2918900,1260,1150,1090,6255147,Asia,1814991,China,37.5333333,121.4,1796328,Shandong Sheng,26570,1787093,Yantai,,,,,,
5809,BRINDISI NORD,5903000,3868700,3868700,6413600,4024000,4024000,920,961,961,6255148,Europe,3175395,Italy,40.627731,17.936815,3169778,Apulia,72100,3181528,Brindisi,,,,,,
70914,SEWARD (3130),0,3869400,3869400,0,3414200,3414200,0,1130,1130,6255149,North America,6252001,United States,40.4081,-79.0339,6254927,Pennsylvania,15944,,,,,5219013,Westmoreland County,99994209,Bill Shuster
39305,SAN MIGUEL,3491700,3872100,3872100,2648700,2861800,2861800,1320,1350,1350,6255149,North America,6252001,United States,28.7044,-98.4781,4736286,Texas,78012,,,,,4671531,Atascosa County,99994828,Henry Cuellar
10018,DAHANU,4188300,3889400,11375000,3345900,4085000,9380100,1250,952,1210,6255147,Asia,1269750,India,19.2,72.9666667,1264418,State of Mah��r��shtra,401 6,1254661,Th��ne,,,,,,
20339,JILIN LONGTAN,6370100,3889900,3089600,5092600,3234700,2504600,1250,1200,1230,6255147,Asia,1814991,China,42.469547,129.001078,2036500,Jilin Sheng,13202,,,,,,,,
6368,BURSA OVAAKCA,2556500,3892400,3892400,6213000,9273100,9273100,411,420,420,6255147,Asia,298795,Turkey,40.297617,29.059023,750268,Bursa,,,,,,,,,
10420,DEENBANDHU CHHOTU RAM,0,3893100,8149400,0,3879000,6936800,0,1000,1170,6255147,Asia,1269750,India,30.1,77.2833333,1270260,Haryana,135 0,,,,,,,,
51265,ZHANGQIU,2337700,3895800,3895800,1855300,3586200,3586200,1260,1090,1090,6255147,Asia,1814991,China,36.7166667,117.5,1796328,Shandong Sheng,,1800498,Mingshui,,,,,,
48464,VOERDE,8221900,3900000,3900000,8645300,4123700,4123700,951,946,946,6255148,Europe,2921044,Germany,51.6034213,6.657918966,2861876,North Rhine-Westphalia,46526,,,,,,,,
19401,INKOO,5655200,3904900,3904900,5568400,3801300,3801300,1020,1030,1030,6255148,Europe,660013,Finland,60.0458715,24.00459051,828987,Southern Finland,,,,,,,,,
18697,HUANGTAI,6004100,3905000,5274800,5894200,3753300,4794000,1020,1040,1100,6255147,Asia,1814991,China,36.6683333,116.9972222,1796328,Shandong Sheng,25010,1805753,Jinan,,,,,,
29467,MOSCOW-27,821240,3905800,4591200,644210,7306000,8590900,1270,535,534,6255148,Europe,2017370,Russia,55.91163,37.730757,524925,Moskovskaya,,523812,Mytishchi,,,,,,
63729,TAIYUAN-2,0,3908100,3908100,0,3917000,3917000,0,998,998,6255147,Asia,1814991,China,37.726944,112.470833,1795912,Shanxi Sheng,3002,,,,,,,,
20285,JIAMUSI-2,1665200,3909600,2509900,1321800,3524200,2237900,1260,1110,1120,6255147,Asia,1814991,China,46.8333333,130.35,2036965,Heilongjiang Sheng,,2036581,Jiamusi,,,,,,
46702,TUZLA,3146700,3912400,5761100,2401100,2955300,4390000,1310,1320,1310,6255148,Europe,3277605,Bosnia and Herzegovina,44.5427778,18.6694444,3229999,Federation of Bosnia and Herzegovina,,3188582,Tuzla,,,,,,
40851,NANSHAN TOKAI,0,3913100,5341400,0,3319300,5485800,0,1180,974,6255147,Asia,1814991,China,37.6508333,120.3286111,1796328,Shandong Sheng,26571,1802550,Longkou,,,,,,
18833,DATANG HUICHUN,1075800,3914900,3914900,883930,3173700,3173700,1220,1230,1230,6255147,Asia,1814991,China,42.8675,130.358056,2036500,Jilin Sheng,,2036653,Hunchun,,,,,,
18720,HUAYINGSHAN,1383200,3919300,2242400,1119800,3467000,2085600,1240,1130,1080,6255147,Asia,1814991,China,31.215921,107.500922,1794299,Sichuan Sheng,,1813325,Dazhou,,,,,,
25327,LINGAN,4465500,3927500,3927500,3825300,4446900,4446900,1170,883,883,6255149,North America,6251999,Canada,46.2358,-60.039,6091530,Nova Scotia,B1H 4,,,,,,,,
24056,LAGISZA,3709500,3930000,6571300,3581200,4258000,5824600,1040,923,1130,6255148,Europe,798544,Poland,50.32606664,19.12565231,3337497,Silesian Voivodeship,42504,3103719,B��dzin,,,,,,
30409,XUZHOU SUYUAN,1827000,3938500,3938500,1448300,3342900,3342900,1260,1180,1180,6255147,Asia,1814991,China,34.180454,117.15707,1806260,Jiangsu Sheng,,,,,,,,,
3988,BELOVO,4499900,3940600,3940600,3529500,3380400,3380400,1270,1170,1170,6255148,Europe,2017370,Russia,54.4165,86.2976,1503900,Kemerovskaya Oblast�۪,,1510469,Belovo,,,,,,
50567,YANSHI,7075800,3950100,3950100,5943900,3411100,3411100,1190,1160,1160,6255147,Asia,1814991,China,34.7155556,112.8094444,1808520,Henan Sheng,,,,,,,,,
27560,MATOU,6564800,3951400,2760100,5258700,3383600,2473500,1250,1170,1120,6255147,Asia,1814991,China,36.6005556,114.4677778,1808773,Hebei,5604,1808963,Handan,,,,,,
17614,HEYDEN,5556900,3960000,3960000,5800800,4461700,4461700,958,888,888,6255148,Europe,2921044,Germany,52.38279238,8.996004114,2861876,North Rhine-Westphalia,32458,,,,,,,,
8183,CHEREPETS,5436500,3960800,5847800,4246100,3221300,4788300,1280,1230,1220,6255148,Europe,2017370,Russia,54.1223,36.496566,480508,Tul'skaya Oblast',30143,,,,,,,,
44355,TALCHER,17381000,3968500,3968500,19246000,3278000,3278000,903,1210,1210,6255147,Asia,1269750,India,20.85,85.1,1261029,State of Orissa,759 1,,,,,,,,
6117,BUDGE BUDGE,4194400,3976900,5736700,3329800,3932000,5182600,1260,1010,1110,6255147,Asia,1269750,India,22.4747222,88.1702778,1252881,Bengal,,1277723,Baj Baj,,,,,,
70509,HARDING STREET,4084800,3988500,3988500,4019300,3833400,3833400,1020,1040,1040,6255149,North America,6252001,United States,39.7119,-86.1975,4921868,Indiana,46217,4259418,Indianapolis,99999294,"Indianapolis-Anderson-Columbus, IN",4260977,Marion County,99991807,Andre Carson
24896,LEIYANG,8494900,4005000,4005000,10207000,3668400,3668400,832,1090,1090,6255147,Asia,1814991,China,26.402382,112.859078,1806691,Hunan,,1804208,Leiyang,,,,,,
7816,CHALK POINT LLC,4191600,4012400,4012400,6294400,4203400,4203400,666,955,955,6255149,North America,6252001,United States,38.5444,-76.6861,4361885,Maryland,20608,,,,,4366164,Prince Georges County,99992405,Steny Hoyer
18696,HUANGSHI,2115300,4033900,4881400,1675900,3590100,4385500,1260,1120,1110,6255147,Asia,1814991,China,39.8836111,117.0855556,1808773,Hebei,,,,,,,,,
19001,IATAN,5225100,4034200,0,5063500,3825400,0,1030,1050,0,6255149,North America,6252001,United States,39.4472,-94.98,4398678,Missouri,64098,,,99999312,"Kansas City-Overland Park-Kansas City, MO-KS",4403600,Platte County,99992906,Sam Graves
51257,ZHENGZHOU,4328900,4040000,4040000,3432200,3730400,3730400,1260,1080,1080,6255147,Asia,1814991,China,34.7577778,113.6486111,1808520,Henan Sheng,45000,1784658,Zhengzhou,,,,,,
58460,YONGFU,0,4040100,0,0,3590300,0,0,1130,0,6255147,Asia,1814991,China,25.004025,109.981848,1809867,Guangxi Zhuangzu Zizhiqu,,,,,,,,,
28862,MOBIN COMPLEX,0,4057800,5356500,0,5829600,8697600,0,696,616,6255147,Asia,130758,Iran,27.4761,52.6074,139816,Bushehr,,,,,,,,,
13508,FIUME SANTO,3976400,4060000,4122900,4290400,4058700,3853500,927,1000,1070,6255148,Europe,3175395,Italy,40.851667,8.299167,2523228,Sardinia,,,,,,,,,
242,ADAMOW,3700000,4070000,4070000,3203900,3642200,3642200,1150,1120,1120,6255148,Europe,798544,Poland,52.012222,18.546111,3337498,Greater Poland Voivodeship,62700,,,,,,,,
26685,MAIZURU,3406700,4077600,10258000,5271900,5506900,10964000,646,740,936,6255147,Asia,1861060,Japan,35.45,135.3333333,1857907,Ky��to-fu,625-0,1857766,Maizuru,,,,,,
35597,POWER PLANT-4,3108900,4078000,4078000,2298300,2988700,2988700,1350,1360,1360,6255147,Asia,2029969,Mongolia,47.90771257,106.8832397,2028461,Ulaanbaatar Hot,,,,,,,,,
14374,FUSHUN,8413200,4087400,4087400,6672400,3204600,3204600,1260,1280,1280,6255147,Asia,1814991,China,41.8558333,123.9233333,2036115,Liaoning,,2037355,Fushun,,,,,,
6497,CA MAU,0,4100700,4100700,0,9053400,9053400,0,453,453,6255147,Asia,1562822,Vietnam,9.1769444,105.15,1905678,T���nh C�� Mau,,1586443,C�� Mau,,,,,,
45443,TILBURY,5242600,4124600,0,5603600,4397800,2508300,936,938,0,6255148,Europe,2635167,United Kingdom,51.4552782,0.39013815,6269131,England,RM18 ,,,,,,,,
22107,KILLEN STATION,3705400,4131800,4131800,4320400,4268800,4268800,858,968,968,6255149,North America,6252001,United States,38.6903,-83.4803,5165418,Ohio,45144,,,,,4505006,Adams County,99993902,Jean Schmidt
43986,SWANBANK,4625800,4132500,2615400,5673500,4897000,3612600,815,844,724,6255151,Oceania,2077456,Australia,-27.6166667,152.7666667,2152274,Queensland,4306,,,,,,,,
70443,FORT MYERS,4343200,4139600,4139600,9922000,9339800,9339800,438,443,443,6255149,North America,6252001,United States,26.6967,-81.7831,4155751,Florida,33902,4155995,Fort Myers,,,4161743,Lee County,99991214,Connie Mack
2930,BAIYANGHE,1240600,4142200,4142200,944770,3943900,3943900,1310,1050,1050,6255147,Asia,1814991,China,36.4833333,117.8333333,1796328,Shandong Sheng,,1816265,Boshan,,,,,,
54927,ZHEJIANG TAISHAN,0,4149900,4149900,0,3280000,3280000,0,1270,1270,6255147,Asia,1814991,China,27.722782,120.16292,1784764,Zhejiang Sheng,,1886762,Zhoushan,,,,,,
46235,TRENTON CHANNEL,4462900,4151200,4151200,4324400,3868500,3868500,1030,1070,1070,6255149,North America,6252001,United States,42.1236,-83.1811,5001836,Michigan,48183,,,99999220,"Detroit-Warren-Flint, MI",5014227,Wayne County,99992614,"John Conyers, Jr."
44424,TAMBAK LOROK,4175800,4151600,4151600,6205500,6264000,6264000,673,663,663,6255147,Asia,1643084,Indonesia,-6.9932,110.4203,1642669,Central Java,50127,1627896,Semarang,,,,,,
13810,FORT MARTIN POWER STATION,7131100,4176000,4176000,7669500,4085300,4085300,930,1020,1020,6255149,North America,6252001,United States,39.7107,-79.9275,4826850,West Virginia,26541,,,,,4815207,Monongalia County,99995401,David McKinley
14576,HENAN SHENHUO,155990,4178300,10395000,123370,3387300,11050000,1260,1230,941,6255147,Asia,1814991,China,33.9361111,116.3641667,1808520,Henan Sheng,47660,,,,,,,,
42445,SOSTANJ,4371700,4178500,7859800,3688500,3922700,6732400,1190,1070,1170,6255148,Europe,3190538,Slovenia,46.38,15.048611,3239185,Ob��ina ��o��tanj,3325,,,,,,,,
33695,PARICHHA,1495800,4179800,6645500,1193400,3251000,5909100,1250,1290,1120,6255147,Asia,1269750,India,25.4333333,78.5833333,1253626,Uttar Pradesh,,1269006,Jh��nsi,,,,,,
34768,PIRKEY,6007000,4182600,4182600,5117200,3462000,3462000,1170,1210,1210,6255149,North America,6252001,United States,32.4607,-94.4852,4736286,Texas,75650,,,99999346,"Longview-Marshall, TX",4696450,Harrison County,99994801,Louie Gohmert
9960,DABHOL,2880100,4184900,4184900,4938900,8105000,8105000,583,516,516,6255147,Asia,1269750,India,16.9833333,73.3,1264418,State of Mah��r��shtra,415 7,1258338,Ratn��giri,,,,,,
40987,SHENGLI,3528600,4204800,4204800,3530500,3610200,3610200,999,1160,1160,6255147,Asia,1814991,China,37.4563889,118.4855556,1796328,Shandong Sheng,,1812101,Dongying,,,,,,
10288,DATONG-1,12440000,4205600,757560,10470000,3736000,1089700,1190,1130,695,6255147,Asia,1814991,China,40.039522,113.604551,1795912,Shanxi Sheng,,,,,,,,,
35300,POPLAR RIVER,4401400,4215000,4215000,3753100,4345100,4345100,1170,970,970,6255149,North America,6251999,Canada,49.0472,-105.4883,6141242,Saskatchewan,S0H 0,,,,,,,,
4841,BLACK POINT,5045800,4218400,4218400,10237000,8501600,8501600,493,496,496,6255147,Asia,1819730,Hong Kong (China),22.408076,113.901234,,,,,,,,,,99997298,
42479,SOUTH BANGKOK,4333400,4218800,4727700,7648000,8871800,9513000,567,476,497,6255147,Asia,1605651,Thailand,13.6325556,100.6556667,1606589,Changwat Samut Prakan,10270,,,,,,,,
36216,QINLING,5267800,4229600,7917700,4172300,3525700,7018200,1260,1200,1130,6255147,Asia,1814991,China,39.188781,113.364531,1795912,Shanxi Sheng,71420,,,,,,,,
36894,RED HILLS GENERATING FACILITY,4056200,4248100,4248100,3204600,3348100,3348100,1270,1270,1270,6255149,North America,6252001,United States,33.3761,-89.2183,4436296,Mississippi,39735,,,,,4421547,Choctaw County,99992801,Alan Nunnelee
